%m/%d/%Y,45.98,85,6,15
04/13/2000,17,42,25,0,87.69298009277445,8.545051136,19.014,10.853661073655068,8.490426535837184,10.096371392382368
04/14/2000,20,21,25,2.4,86.24764219593841,10.411088097194945,23.567999999999998,8.837574384907787,10.36413620970395,9.28387928454658
04/15/2000,8.5,40,17,1,83.00716524638979,11.807496417194944,26.052,3.8064787583966107,11.748039956382021,4.490719897230806
04/16/2000,6.5,25,6,2,73.92380995553476,11.382585410286918,28.176,0.9810905126658482,11.37787538073307,0.6353923825345857
04/17/2000,13,34,24,0.5,85.47119803604394,13.638657602286917,31.47,7.5375402599694805,13.600109127118625,9.239622523418765
04/18/2000,6,40,22,0.4,86.42609768663267,14.671417922286917,33.504,7.7914842650419756,14.627640173290022,9.852907902788766
04/19/2000,5.5,52,6,0,86.33289902954611,15.439442498286917,35.448,3.4336653050609223,15.398077718972075,4.753113645024205
04/20/2000,8.5,46,16,0,86.38104581152966,16.696209986286917,37.932,5.722044785722974,16.649383292111384,8.078319660816783
04/21/2000,9.5,54,20,0,86.42920848918992,17.878308418286917,40.596000000000004,7.0476274884329095,17.830868522250988,10.015212560329532
04/22/2000,7,93,14,9,29.776724310329378,9.220859098849386,29.52469510340645,0.0065618926868603504,10.35600613216567,0.004034415553236527
04/23/2000,6.5,71,17,5,36.86433338689073,5.712563435918336,25.591223605170928,0.04332371071567585,7.332923872819403,0.0222575511971564
04/24/2000,6,59,17,0,59.82253674904474,6.418282987918336,27.625223605170927,0.9533553930545694,8.120115524816232,0.5155077017867641
06/01/2023,29,56,1.54,0,79.4249709433039,9.904977891918335,36.249223605170926,1.159417321902492,11.76980627499564,0.7653000231145617
06/01/2023,29,56,1.54,0,85.57971234308607,13.391672795918335,44.87322360517093,2.4675757109602388,15.339095800707124,3.2862279501171763
06/01/2023,29,56,1.54,0,87.25870565354322,16.878367699918336,53.49722360517093,3.127739105525496,18.871693080481997,4.907867337912002
06/01/2023,29,56,1.54,0,87.69861338657769,20.365062603918336,62.12122360517093,3.330621858416314,22.384485190892846,5.8179616175613615
06/01/2023,29,57,1.54,0,87.74721105962792,23.772514441918336,70.74522360517093,3.353864329023997,25.838637917051244,6.402186350876754
06/01/2023,29,57,1.54,0,87.79582477721668,27.179966279918336,79.36922360517093,3.377283112137583,29.28679642617372,6.961379333213751
06/01/2023,29,57,1.54,0,87.84445454464111,30.587418117918336,87.99322360517093,3.400879344840446,32.730835135209205,7.499933426913875
06/01/2023,29,57,1.54,0,87.89310036720005,33.99486995591833,96.61722360517092,3.42465417076006,36.17192071535315,8.02111265802329
06/01/2023,29,57,1.54,0,87.94176225019412,37.40232179391833,105.24122360517092,3.448608740110037,39.610817319839256,8.527431637705181
06/01/2023,29,57,1.54,0,87.99044019892565,40.80977363191833,113.86522360517091,3.4727442097324346,43.048046392806576,9.020882314047672
06/01/2023,29,57,1.54,0,88.03913421869876,44.21722546991833,122.4892236051709,3.497061743140435,46.483975941738066,9.50307790926796
